####### Module map (module,file) #######
#repository;file;subsystem
torvalds/linux;arch/mips/net/bpf_jit.h;arch
torvalds/linux;arch/mips/ralink/mt7620.c;arch
torvalds/linux;arch/mips/ralink/rt3883.c;arch
torvalds/linux;arch/mips/ralink/Platform;arch
torvalds/linux;arch/mips/ralink/prom.c;arch
torvalds/linux;arch/mips/ralink/Kconfig;arch
torvalds/linux;arch/mips/ralink/Makefile;arch
torvalds/linux;arch/mips/ralink/cevt-rt3352.c;arch
torvalds/linux;arch/mips/ralink/early_printk.c;arch
torvalds/linux;arch/mips/ralink/timer.c;arch
torvalds/linux;arch/mips/ralink/reset.c;arch
torvalds/linux;arch/mips/ralink/ill_acc.c;arch
torvalds/linux;arch/mips/ralink/rt288x.c;arch
torvalds/linux;arch/mips/ralink/of.c;arch
torvalds/linux;arch/mips/ralink/bootrom.c;arch
torvalds/linux;arch/mips/ralink/irq.c;arch
torvalds/linux;arch/mips/ralink/common.h;arch
torvalds/linux;arch/mips/ralink/rt305x.c;arch
torvalds/linux;arch/mips/ralink/clk.c;arch
torvalds/linux;arch/mips/Kbuild;arch
torvalds/linux;arch/mips/ar7/Platform;arch
torvalds/linux;arch/mips/ar7/time.c;arch
torvalds/linux;arch/mips/ar7/prom.c;arch
torvalds/linux;arch/mips/ar7/Makefile;arch
torvalds/linux;arch/mips/ar7/platform.c;arch
torvalds/linux;arch/mips/ar7/setup.c;arch
torvalds/linux;arch/mips/ar7/gpio.c;arch
torvalds/linux;arch/mips/ar7/memory.c;arch
torvalds/linux;arch/mips/ar7/irq.c;arch
torvalds/linux;arch/mips/ar7/clock.c;arch
torvalds/linux;arch/mips/cavium-octeon/Platform;arch
torvalds/linux;arch/mips/cavium-octeon/dma-octeon.c;arch
torvalds/linux;arch/mips/cavium-octeon/octeon-memcpy.S;arch
torvalds/linux;arch/mips/cavium-octeon/Kconfig;arch
torvalds/linux;arch/mips/cavium-octeon/octeon-platform.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-npi.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-spi.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-interrupt-decodes.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/Makefile;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-board.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/octeon-model.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-xaui.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-cmd-queue.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-sgmii.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-util.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-spi.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-jtag.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-l2c.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-pko.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-loop.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-sysinfo.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-bootmem.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-rgmii.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-interrupt-rsl.c;arch
torvalds/linux;arch/mips/cavium-octeon/executive/cvmx-helper-errata.c;arch
torvalds/linux;arch/mips/cavium-octeon/Makefile;arch
torvalds/linux;arch/mips/cavium-octeon/octeon-irq.c;arch
torvalds/linux;arch/mips/cavium-octeon/smp.c;arch
torvalds/linux;arch/mips/cavium-octeon/crypto/Makefile;arch
torvalds/linux;arch/mips/cavium-octeon/crypto/octeon-md5.c;arch
torvalds/linux;arch/mips/cavium-octeon/crypto/octeon-crypto.h;arch
torvalds/linux;arch/mips/cavium-octeon/crypto/octeon-crypto.c;arch
torvalds/linux;arch/mips/cavium-octeon/oct_ilm.c;arch
torvalds/linux;arch/mips/cavium-octeon/setup.c;arch
torvalds/linux;arch/mips/cavium-octeon/flash_setup.c;arch
torvalds/linux;arch/mips/cavium-octeon/octeon_boot.h;arch
torvalds/linux;arch/mips/cavium-octeon/csrc-octeon.c;arch
torvalds/linux;arch/mips/cavium-octeon/cpu.c;arch
torvalds/linux;arch/mips/lasat/Platform;arch
torvalds/linux;arch/mips/lasat/prom.c;arch
torvalds/linux;arch/mips/lasat/picvue.c;arch
torvalds/linux;arch/mips/lasat/at93c.c;arch
torvalds/linux;arch/mips/lasat/Kconfig;arch
torvalds/linux;arch/mips/lasat/Makefile;arch
torvalds/linux;arch/mips/lasat/picvue.h;arch
torvalds/linux;arch/mips/lasat/reset.c;arch
torvalds/linux;arch/mips/lasat/serial.c;arch
torvalds/linux;arch/mips/lasat/ds1603.c;arch
torvalds/linux;arch/mips/lasat/interrupt.c;arch
torvalds/linux;arch/mips/lasat/setup.c;arch
torvalds/linux;arch/mips/lasat/lasat_board.c;arch
torvalds/linux;arch/mips/lasat/sysctl.c;arch
torvalds/linux;arch/mips/lasat/ds1603.h;arch
torvalds/linux;arch/mips/lasat/picvue_proc.c;arch
torvalds/linux;arch/mips/lasat/lasat_models.h;arch
torvalds/linux;arch/mips/lasat/at93c.h;arch
torvalds/linux;arch/mips/lasat/image/Makefile;arch
torvalds/linux;arch/mips/lasat/image/head.S;arch
torvalds/linux;arch/mips/lasat/image/romscript.normal;arch
torvalds/linux;arch/mips/lasat/prom.h;arch
torvalds/linux;arch/hexagon/configs/comet_defconfig;arch
torvalds/linux;arch/hexagon/include/asm/mem-layout.h;arch
torvalds/linux;arch/hexagon/include/asm/io.h;arch
torvalds/linux;arch/hexagon/include/asm/futex.h;arch
torvalds/linux;arch/hexagon/include/asm/string.h;arch
torvalds/linux;arch/hexagon/include/asm/bitops.h;arch
torvalds/linux;arch/hexagon/include/asm/cacheflush.h;arch
torvalds/linux;arch/hexagon/include/asm/cmpxchg.h;arch
torvalds/linux;arch/hexagon/include/asm/delay.h;arch
torvalds/linux;arch/hexagon/include/asm/dma.h;arch
torvalds/linux;arch/hexagon/include/asm/vm_mmu.h;arch
torvalds/linux;arch/hexagon/include/asm/asm-offsets.h;arch
torvalds/linux;arch/hexagon/include/asm/mmu.h;arch
torvalds/linux;arch/hexagon/include/asm/hexagon_vm.h;arch
torvalds/linux;arch/hexagon/include/asm/traps.h;arch
torvalds/linux;arch/hexagon/include/asm/vm_fault.h;arch
torvalds/linux;arch/hexagon/include/asm/linkage.h;arch
torvalds/linux;arch/hexagon/include/asm/pgalloc.h;arch
torvalds/linux;arch/hexagon/include/asm/kgdb.h;arch
torvalds/linux;arch/hexagon/include/asm/time.h;arch
torvalds/linux;arch/hexagon/include/asm/irq.h;arch
torvalds/linux;arch/hexagon/include/asm/fixmap.h;arch
torvalds/linux;arch/hexagon/include/asm/smp.h;arch
torvalds/linux;arch/hexagon/include/asm/mmu_context.h;arch
torvalds/linux;arch/hexagon/include/asm/irqflags.h;arch
torvalds/linux;arch/hexagon/include/asm/mutex.h;arch
torvalds/linux;arch/hexagon/include/asm/intrinsics.h;arch
torvalds/linux;arch/hexagon/include/asm/fpu.h;arch
torvalds/linux;arch/hexagon/include/asm/module.h;arch
torvalds/linux;arch/hexagon/include/asm/cache.h;arch
torvalds/linux;arch/hexagon/include/asm/elf.h;arch
torvalds/linux;arch/hexagon/include/asm/checksum.h;arch
torvalds/linux;arch/hexagon/include/asm/exec.h;arch
torvalds/linux;arch/hexagon/include/asm/dma-mapping.h;arch
torvalds/linux;arch/hexagon/include/asm/syscall.h;arch
torvalds/linux;arch/hexagon/include/asm/uaccess.h;arch
torvalds/linux;arch/hexagon/include/asm/switch_to.h;arch
torvalds/linux;arch/hexagon/include/asm/timer-regs.h;arch
torvalds/linux;arch/hexagon/include/asm/page.h;arch
torvalds/linux;arch/hexagon/include/asm/pgtable.h;arch
torvalds/linux;arch/hexagon/include/asm/spinlock.h;arch
torvalds/linux;arch/hexagon/include/asm/tlbflush.h;arch
torvalds/linux;arch/hexagon/include/asm/perf_event.h;arch
torvalds/linux;arch/hexagon/include/asm/timex.h;arch
torvalds/linux;arch/hexagon/include/asm/vdso.h;arch
torvalds/linux;arch/hexagon/include/asm/spinlock_types.h;arch
torvalds/linux;arch/hexagon/include/asm/atomic.h;arch
torvalds/linux;arch/hexagon/include/asm/thread_info.h;arch
torvalds/linux;arch/hexagon/include/asm/Kbuild;arch
torvalds/linux;arch/hexagon/include/asm/tlb.h;arch
torvalds/linux;arch/hexagon/include/asm/processor.h;arch
torvalds/linux;arch/hexagon/include/asm/suspend.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/ptrace.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/setup.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/param.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/bitsperlong.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/byteorder.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/sigcontext.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/signal.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/user.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/kvm_para.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/unistd.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/registers.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/swab.h;arch
torvalds/linux;arch/hexagon/include/uapi/asm/Kbuild;arch
torvalds/linux;arch/hexagon/Kconfig;arch
torvalds/linux;arch/hexagon/Makefile;arch
torvalds/linux;arch/hexagon/mm/uaccess.c;arch
torvalds/linux;arch/hexagon/mm/init.c;arch
torvalds/linux;arch/hexagon/mm/vm_fault.c;arch
torvalds/linux;arch/hexagon/mm/strnlen_user.S;arch
torvalds/linux;arch/hexagon/mm/Makefile;arch
torvalds/linux;arch/hexagon/mm/copy_from_user.S;arch
torvalds/linux;arch/hexagon/mm/cache.c;arch
torvalds/linux;arch/hexagon/mm/copy_user_template.S;arch
torvalds/linux;arch/hexagon/mm/copy_to_user.S;arch
torvalds/linux;arch/hexagon/mm/pgalloc.c;arch
torvalds/linux;arch/hexagon/mm/ioremap.c;arch
torvalds/linux;arch/hexagon/mm/vm_tlb.c;arch
torvalds/linux;arch/hexagon/kernel/vm_init_segtable.S;arch
torvalds/linux;arch/hexagon/kernel/irq_cpu.c;arch
torvalds/linux;arch/hexagon/kernel/vdso.c;arch
torvalds/linux;arch/hexagon/kernel/process.c;arch
torvalds/linux;arch/hexagon/kernel/hexagon_ksyms.c;arch
torvalds/linux;arch/hexagon/kernel/time.c;arch
torvalds/linux;arch/hexagon/kernel/asm-offsets.c;arch
torvalds/linux;arch/hexagon/kernel/screen_info.c;arch
torvalds/linux;arch/hexagon/kernel/vm_entry.S;arch
torvalds/linux;arch/hexagon/kernel/Makefile;arch
torvalds/linux;arch/hexagon/kernel/head.S;arch
torvalds/linux;arch/hexagon/kernel/vm_events.c;arch
torvalds/linux;arch/hexagon/kernel/reset.c;arch
torvalds/linux;arch/hexagon/kernel/smp.c;arch
torvalds/linux;arch/hexagon/kernel/trampoline.S;arch
torvalds/linux;arch/hexagon/kernel/stacktrace.c;arch
torvalds/linux;arch/hexagon/kernel/traps.c;arch
torvalds/linux;arch/hexagon/kernel/setup.c;arch
torvalds/linux;arch/hexagon/kernel/module.c;arch
torvalds/linux;arch/hexagon/kernel/vmlinux.lds.S;arch
torvalds/linux;arch/hexagon/kernel/dma.c;arch
torvalds/linux;arch/hexagon/kernel/vm_vectors.S;arch
torvalds/linux;arch/hexagon/kernel/vm_ops.S;arch
torvalds/linux;arch/hexagon/kernel/kgdb.c;arch
torvalds/linux;arch/hexagon/kernel/signal.c;arch
torvalds/linux;arch/hexagon/kernel/syscalltab.c;arch
torvalds/linux;arch/hexagon/kernel/ptrace.c;arch
torvalds/linux;arch/hexagon/kernel/vm_switch.S;arch
torvalds/linux;arch/hexagon/lib/io.c;arch
torvalds/linux;arch/hexagon/lib/Makefile;arch
torvalds/linux;arch/hexagon/lib/memset.S;arch
torvalds/linux;arch/hexagon/lib/memcpy.S;arch
torvalds/linux;arch/hexagon/lib/checksum.c;arch
torvalds/linux;arch/um/Makefile-os-Linux;arch
torvalds/linux;arch/um/configs/x86_64_defconfig;arch
torvalds/linux;arch/um/configs/i386_defconfig;arch
torvalds/linux;arch/um/include/asm/setup.h;arch
torvalds/linux;arch/um/include/asm/dma.h;arch
torvalds/linux;arch/um/include/asm/mmu.h;arch
torvalds/linux;arch/um/include/asm/stacktrace.h;arch
torvalds/linux;arch/um/include/asm/common.lds.S;arch
torvalds/linux;arch/um/include/asm/kmap_types.h;arch
torvalds/linux;arch/um/include/asm/pgalloc.h;arch
torvalds/linux;arch/um/include/asm/pgtable-2level.h;arch
torvalds/linux;arch/um/include/asm/irq.h;arch
torvalds/linux;arch/um/include/asm/fixmap.h;arch
torvalds/linux;arch/um/include/asm/processor-generic.h;arch
torvalds/linux;arch/um/include/asm/smp.h;arch
torvalds/linux;arch/um/include/asm/mmu_context.h;arch
torvalds/linux;arch/um/include/asm/pgtable-3level.h;arch
torvalds/linux;arch/um/include/asm/irqflags.h;arch
torvalds/linux;arch/um/include/asm/bugs.h;arch
torvalds/linux;arch/um/include/asm/sysrq.h;arch
torvalds/linux;arch/um/include/asm/cache.h;arch
torvalds/linux;arch/um/include/asm/kvm_para.h;arch
torvalds/linux;arch/um/include/asm/uaccess.h;arch
torvalds/linux;arch/um/include/asm/page.h;arch
torvalds/linux;arch/um/include/asm/pgtable.h;arch
torvalds/linux;arch/um/include/asm/ptrace-generic.h;arch
torvalds/linux;arch/um/include/asm/tlbflush.h;arch
torvalds/linux;arch/um/include/asm/timex.h;arch
torvalds/linux;arch/um/include/asm/a.out-core.h;arch
torvalds/linux;arch/um/include/asm/thread_info.h;arch
torvalds/linux;arch/um/include/asm/Kbuild;arch
torvalds/linux;arch/um/include/asm/tlb.h;arch
torvalds/linux;arch/um/include/shared/net_user.h;arch
torvalds/linux;arch/um/include/shared/ptrace_user.h;arch
torvalds/linux;arch/um/include/shared/common-offsets.h;arch
torvalds/linux;arch/um/include/shared/irq_user.h;arch
torvalds/linux;arch/um/include/shared/elf_user.h;arch
torvalds/linux;arch/um/include/shared/kern_util.h;arch
torvalds/linux;arch/um/include/shared/longjmp.h;arch
torvalds/linux;arch/um/include/shared/arch.h;arch
torvalds/linux;arch/um/include/shared/skas/skas.h;arch
torvalds/linux;arch/um/include/shared/skas/stub-data.h;arch
torvalds/linux;arch/um/include/shared/skas/mm_id.h;arch
torvalds/linux;arch/um/include/shared/skas/proc_mm.h;arch
torvalds/linux;arch/um/include/shared/aio.h;arch
torvalds/linux;arch/um/include/shared/as-layout.h;arch
torvalds/linux;arch/um/include/shared/um_malloc.h;arch
torvalds/linux;arch/um/include/shared/user.h;arch
torvalds/linux;arch/um/include/shared/mem.h;arch
torvalds/linux;arch/um/include/shared/kern.h;arch
torvalds/linux;arch/um/include/shared/os.h;arch
torvalds/linux;arch/um/include/shared/registers.h;arch
torvalds/linux;arch/um/include/shared/skas_ptrace.h;arch
torvalds/linux;arch/um/include/shared/mem_user.h;arch
torvalds/linux;arch/um/include/shared/init.h;arch
torvalds/linux;arch/um/include/shared/frame_kern.h;arch
torvalds/linux;arch/um/include/shared/net_kern.h;arch
torvalds/linux;arch/um/include/shared/irq_kern.h;arch
torvalds/linux;arch/um/include/shared/sigio.h;arch
torvalds/linux;arch/um/Makefile-ppc;arch
torvalds/linux;arch/um/Makefile;arch
torvalds/linux;arch/um/.gitignore;arch
torvalds/linux;arch/um/Kconfig.rest;arch
torvalds/linux;arch/um/Kconfig.common;arch
torvalds/linux;arch/um/Kconfig.um;arch
torvalds/linux;arch/um/os-Linux/registers.c;arch
torvalds/linux;arch/um/os-Linux/process.c;arch
torvalds/linux;arch/um/os-Linux/time.c;arch
torvalds/linux;arch/um/os-Linux/user_syms.c;arch
torvalds/linux;arch/um/os-Linux/mem.c;arch
torvalds/linux;arch/um/os-Linux/util.c;arch
torvalds/linux;arch/um/os-Linux/Makefile;arch
torvalds/linux;arch/um/os-Linux/start_up.c;arch
torvalds/linux;arch/um/os-Linux/sigio.c;arch
torvalds/linux;arch/um/os-Linux/main.c;arch
torvalds/linux;arch/um/os-Linux/internal.h;arch
torvalds/linux;arch/um/os-Linux/skas/process.c;arch
torvalds/linux;arch/um/os-Linux/skas/mem.c;arch
torvalds/linux;arch/um/os-Linux/skas/Makefile;arch
torvalds/linux;arch/um/os-Linux/umid.c;arch
torvalds/linux;arch/um/os-Linux/file.c;arch
torvalds/linux;arch/um/os-Linux/elf_aux.c;arch
torvalds/linux;arch/um/os-Linux/tty.c;arch
torvalds/linux;arch/um/os-Linux/execvp.c;arch
torvalds/linux;arch/um/os-Linux/irq.c;arch
torvalds/linux;arch/um/os-Linux/drivers/tuntap_kern.c;arch
torvalds/linux;arch/um/os-Linux/drivers/Makefile;arch
torvalds/linux;arch/um/os-Linux/drivers/tuntap.h;arch
torvalds/linux;arch/um/os-Linux/drivers/ethertap_kern.c;arch
torvalds/linux;arch/um/os-Linux/drivers/ethertap_user.c;arch
torvalds/linux;arch/um/os-Linux/drivers/etap.h;arch
torvalds/linux;arch/um/os-Linux/drivers/tuntap_user.c;arch
torvalds/linux;arch/um/os-Linux/helper.c;arch
torvalds/linux;arch/um/os-Linux/signal.c;arch
torvalds/linux;arch/um/os-Linux/aio.c;arch
torvalds/linux;arch/um/sys-ia64/sysdep/ptrace.h;arch
torvalds/linux;arch/um/sys-ia64/sysdep/sigcontext.h;arch
torvalds/linux;arch/um/sys-ia64/sysdep/skas_ptrace.h;arch
torvalds/linux;arch/um/sys-ia64/sysdep/syscalls.h;arch
torvalds/linux;arch/um/sys-ia64/Makefile;arch
torvalds/linux;arch/um/kernel/process.c;arch
torvalds/linux;arch/um/kernel/time.c;arch
torvalds/linux;arch/um/kernel/maccess.c;arch
torvalds/linux;arch/um/kernel/asm-offsets.c;arch
torvalds/linux;arch/um/kernel/mem.c;arch
torvalds/linux;arch/um/kernel/Makefile;arch
torvalds/linux;arch/um/kernel/config.c.in;arch
torvalds/linux;arch/um/kernel/early_printk.c;arch
torvalds/linux;arch/um/kernel/uml.lds.S;arch
torvalds/linux;arch/um/kernel/sigio.c;arch
torvalds/linux;arch/um/kernel/ksyms.c;arch
torvalds/linux;arch/um/kernel/smp.c;arch
torvalds/linux;arch/um/kernel/exitcode.c;arch
torvalds/linux;arch/um/kernel/physmem.c;arch
torvalds/linux;arch/um/kernel/um_arch.c;arch
torvalds/linux;arch/um/kernel/skas/uaccess.c;arch
torvalds/linux;arch/um/kernel/skas/process.c;arch
torvalds/linux;arch/um/kernel/skas/clone.c;arch
torvalds/linux;arch/um/kernel/skas/Makefile;arch
torvalds/linux;arch/um/kernel/skas/syscall.c;arch
torvalds/linux;arch/um/kernel/skas/mmu.c;arch
torvalds/linux;arch/um/kernel/umid.c;arch
torvalds/linux;arch/um/kernel/sysrq.c;arch
torvalds/linux;arch/um/kernel/stacktrace.c;arch
torvalds/linux;arch/um/kernel/initrd.c;arch
torvalds/linux;arch/um/kernel/gmon_syms.c;arch
torvalds/linux;arch/um/kernel/reboot.c;arch
torvalds/linux;arch/um/kernel/vmlinux.lds.S;arch
torvalds/linux;arch/um/kernel/syscall.c;arch
torvalds/linux;arch/um/kernel/trap.c;arch
torvalds/linux;arch/um/kernel/exec.c;arch
torvalds/linux;arch/um/kernel/irq.c;arch
torvalds/linux;arch/um/kernel/dyn.lds.S;arch
torvalds/linux;arch/um/kernel/gprof_syms.c;arch
torvalds/linux;arch/um/kernel/signal.c;arch
torvalds/linux;arch/um/kernel/ptrace.c;arch
torvalds/linux;arch/um/kernel/tlb.c;arch
torvalds/linux;arch/um/Makefile-ia64;arch
torvalds/linux;arch/um/Kconfig.char;arch
torvalds/linux;arch/um/Kconfig.debug;arch
torvalds/linux;arch/um/Makefile-skas;arch
torvalds/linux;arch/um/drivers/ubd.h;arch
torvalds/linux;arch/um/drivers/pcap_user.h;arch
torvalds/linux;arch/um/drivers/vde_user.c;arch
torvalds/linux;arch/um/drivers/mconsole.h;arch
torvalds/linux;arch/um/drivers/chan_user.c;arch
torvalds/linux;arch/um/drivers/port.h;arch
torvalds/linux;arch/um/drivers/ssl.c;arch
torvalds/linux;arch/um/drivers/cow_user.c;arch
torvalds/linux;arch/um/drivers/chan.h;arch
torvalds/linux;arch/um/drivers/umcast.h;arch
torvalds/linux;arch/um/drivers/port_user.c;arch
torvalds/linux;arch/um/drivers/slip.h;arch
torvalds/linux;arch/um/drivers/mconsole_kern.h;arch
torvalds/linux;arch/um/drivers/xterm_kern.c;arch
torvalds/linux;arch/um/drivers/cow_sys.h;arch
torvalds/linux;arch/um/drivers/fd.c;arch
torvalds/linux;arch/um/drivers/line.c;arch
torvalds/linux;arch/um/drivers/Makefile;arch
torvalds/linux;arch/um/drivers/xterm.c;arch
torvalds/linux;arch/um/drivers/slip_common.c;arch
torvalds/linux;arch/um/drivers/null.c;arch
torvalds/linux;arch/um/drivers/mconsole_user.c;arch
torvalds/linux;arch/um/drivers/random.c;arch
torvalds/linux;arch/um/drivers/line.h;arch
torvalds/linux;arch/um/drivers/ubd_kern.c;arch
torvalds/linux;arch/um/drivers/umcast_user.c;arch
torvalds/linux;arch/um/drivers/slirp.h;arch
torvalds/linux;arch/um/drivers/chan_user.h;arch
torvalds/linux;arch/um/drivers/vde_kern.c;arch
torvalds/linux;arch/um/drivers/mconsole_kern.c;arch
torvalds/linux;arch/um/drivers/hostaudio_kern.c;arch
torvalds/linux;arch/um/drivers/stderr_console.c;arch
torvalds/linux;arch/um/drivers/port_kern.c;arch
torvalds/linux;arch/um/drivers/ssl.h;arch
torvalds/linux;arch/um/drivers/daemon_user.c;arch
torvalds/linux;arch/um/drivers/slip_kern.c;arch
torvalds/linux;arch/um/drivers/pcap_user.c;arch
torvalds/linux;arch/um/drivers/slirp_kern.c;arch
torvalds/linux;arch/um/drivers/stdio_console.c;arch
torvalds/linux;arch/um/drivers/pty.c;arch
torvalds/linux;arch/um/drivers/net_user.c;arch
torvalds/linux;arch/um/drivers/stdio_console.h;arch
torvalds/linux;arch/um/drivers/tty.c;arch
torvalds/linux;arch/um/drivers/pcap_kern.c;arch
torvalds/linux;arch/um/drivers/harddog_user.c;arch
torvalds/linux;arch/um/drivers/ubd_user.c;arch
torvalds/linux;arch/um/drivers/umcast_kern.c;arch
torvalds/linux;arch/um/drivers/daemon.h;arch
torvalds/linux;arch/um/drivers/slirp_user.c;arch
torvalds/linux;arch/um/drivers/chan_kern.c;arch
torvalds/linux;arch/um/drivers/mmapper_kern.c;arch
torvalds/linux;arch/um/drivers/net_kern.c;arch
torvalds/linux;arch/um/drivers/vde.h;arch
torvalds/linux;arch/um/drivers/daemon_kern.c;arch
torvalds/linux;arch/um/drivers/slip_user.c;arch
torvalds/linux;arch/um/drivers/slip_common.h;arch
torvalds/linux;arch/um/drivers/cow.h;arch
torvalds/linux;arch/um/drivers/xterm.h;arch
torvalds/linux;arch/um/drivers/harddog_kern.c;arch
torvalds/linux;arch/um/scripts/Makefile.rules;arch
torvalds/linux;arch/um/Kconfig.net;arch
torvalds/linux;arch/um/sys-ppc/misc.S;arch
torvalds/linux;arch/um/sys-ppc/Makefile;arch
torvalds/linux;arch/um/sys-ppc/sigcontext.c;arch
torvalds/linux;arch/um/sys-ppc/miscthings.c;arch
torvalds/linux;arch/um/sys-ppc/ptrace_user.c;arch
torvalds/linux;arch/um/sys-ppc/asm/elf.h;arch
torvalds/linux;arch/um/sys-ppc/asm/archparam.h;arch
torvalds/linux;arch/um/sys-ppc/asm/processor.h;arch
torvalds/linux;arch/um/sys-ppc/sysrq.c;arch
torvalds/linux;arch/um/sys-ppc/shared/sysdep/ptrace.h;arch
torvalds/linux;arch/um/sys-ppc/shared/sysdep/sigcontext.h;arch
torvalds/linux;arch/um/sys-ppc/shared/sysdep/skas_ptrace.h;arch
torvalds/linux;arch/um/sys-ppc/shared/sysdep/syscalls.h;arch
torvalds/linux;arch/um/sys-ppc/ptrace.c;arch
torvalds/linux;arch/sparc/configs/sparc64_defconfig;arch
torvalds/linux;arch/sparc/configs/sparc32_defconfig;arch
torvalds/linux;arch/sparc/boot/Makefile;arch
torvalds/linux;arch/sparc/boot/piggyback.c;arch
torvalds/linux;arch/sparc/boot/.gitignore;arch
torvalds/linux;arch/sparc/boot/install.sh;arch
torvalds/linux;arch/sparc/include/asm/fb.h;arch
torvalds/linux;arch/sparc/include/asm/io.h;arch
torvalds/linux;arch/sparc/include/asm/timer_64.h;arch
torvalds/linux;arch/sparc/include/asm/termios.h;arch
torvalds/linux;arch/sparc/include/asm/timex_64.h;arch
torvalds/linux;arch/sparc/include/asm/futex.h;arch
torvalds/linux;arch/sparc/include/asm/string.h;arch
torvalds/linux;arch/sparc/include/asm/leon_pci.h;arch
torvalds/linux;arch/sparc/include/asm/auxio_64.h;arch
